CodeLevel1|DescriptionLevel1|CodeLevel2|DescriptionLevel2|CodeLevel3|DescriptionLevel3|CodeLevel4|DescriptionLevel4|ID|CustomCodeLevel1|CustomDescriptionLevel1|CustomCodeLevel2|CustomDescriptionLevel2|CustomCodeLevel3|CustomDescriptionLevel3|CustomCodeLevel4|LanguageCode
10|Suministros|1010|Suministros de impresión|P-SUPL|Consumibles p/ Plotter|SUPL|Suministros|2473|10|Suministros|C10044|Suministros de Impresión|P-SUPL|Consumibles p/ Plotter|SUPL|es-MX
10|Suministros|1010|Suministros de impresión|SISUPL|Cartuchos de Estado Solido|PRHD|Cabeza de Impresión|2476|10|Suministros|C10044|Suministros de Impresión|SISUPL|Cartuchos de Estado Solido|PRHD|es-MX
10|Suministros|1010|Suministros de impresión|SISUPL|Cartuchos de Estado Solido|STCK|Ink Stick|2480|10|Suministros|C10044|Suministros de Impresión|SISUPL|Cartuchos de Estado Solido|STCK|es-MX
10|Suministros|1010|Suministros de impresión|SISUPL|Cartuchos de Estado Solido|SUPL|Suministros|2474|10|Suministros|C10044|Suministros de Impresión|SISUPL|Cartuchos de Estado Solido|SUPL|es-MX
10|Suministros|1010|Suministros de impresión|T-SUPL|Suministros Térmicos|PRHD|Cabeza de Impresión|2485|10|Suministros|C10044|Suministros de Impresión|T-SUPL|Suministros Térmicos|PRHD|es-MX
10|Suministros|1010|Suministros de impresión|T-SUPL|Suministros Térmicos|SUPL|Suministros|2483|10|Suministros|C10044|Suministros de Impresión|T-SUPL|Suministros Térmicos|SUPL|es-MX
10|Suministros|1022|Suministros de Oficina|DSPFIX|Accesorios de Pantalla|PERP|Periférico|2424|10|Suministros|C10040|Suministros de Oficina|DSPFIX|Accesorios de Pantalla|PERP|es-MX
10|Suministros|1022|Suministros de Oficina|DSPFIX|Accesorios de Pantalla|RACK|Caja p/Rack|2430|10|Suministros|C10040|Suministros de Oficina|DSPFIX|Accesorios de Pantalla|RACK|es-MX
10|Suministros|1022|Suministros de Oficina|FILING|Productos de Presentación|SUPL|Suministros|2427|10|Suministros|C10040|Suministros de Oficina|FILING|Productos de Presentación|SUPL|es-MX
10|Suministros|1022|Suministros de Oficina|GP-BAT|Baterías de Uso General|SUPL|Suministros|2425|10|Suministros|C10040|Suministros de Oficina|GP-BAT|Baterías de Uso General|SUPL|es-MX
10|Suministros|1022|Suministros de Oficina|ID-CRD|Tarjetas de Identificación / Gafetes / Etiqueta|CARD|Tarjeta de Memoria|2422|10|Suministros|C10040|Suministros de Oficina|ID-CRD|Tarjetas de Identificación / Gafetes / Etiqueta|CARD|es-MX
10|Suministros|1022|Suministros de Oficina|ID-CRD|Tarjetas de Identificación / Gafetes / Etiqueta|LABL|Niveles|2428|10|Suministros|C10040|Suministros de Oficina|ID-CRD|Tarjetas de Identificación / Gafetes / Etiqueta|LABL|es-MX
10|Suministros|1022|Suministros de Oficina|ID-CRD|Tarjetas de Identificación / Gafetes / Etiqueta|SUPL|Suministros|2423|10|Suministros|C10040|Suministros de Oficina|ID-CRD|Tarjetas de Identificación / Gafetes / Etiqueta|SUPL|es-MX
10|Suministros|1022|Suministros de Oficina|LABELS|Etiquetas y Aplicadores|LABL|Niveles|1106|10|Suministros|C10040|Suministros de Oficina|LABELS|Etiquetas y Aplicadores|LABL|es-MX
10|Suministros|1022|Suministros de Oficina|S-SUPL|Suministros p/ Escáner|SUPL|Suministros|2426|10|Suministros|C10040|Suministros de Oficina|S-SUPL|Suministros p/ Escáner|SUPL|es-MX
10|Suministros|1022|Suministros de Oficina|WRITE|Suministros de Escritura|SUPL|Suministros|2429|10|Suministros|C10040|Suministros de Oficina|WRITE|Suministros de Escritura|SUPL|es-MX
10|Suministros|1030|Media & Cartuchos de limpieza|AV-TAP|Cintas Audio/Video|SUPL|Suministros|2409|A1005|Almacenamiento|C10039|Media|AV-TAP|Cintas Audio/Video|SUPL|es-MX
10|Suministros|1030|Media & Cartuchos de limpieza|DRVCLN|Cartuchos de Limpieza|SUPL|Suministros|1105|10|Suministros|C10008|Cartuchos de Limpieza|DRVCLN|Cartuchos de Limpieza|SUPL|es-MX
10|Suministros|1030|Media & Cartuchos de limpieza|FLPMED|Diskettes|SUPL|Suministros|2410|A1005|Almacenamiento|C10039|Media|FLPMED|Diskettes|SUPL|es-MX
10|Suministros|1030|Media & Cartuchos de limpieza|OPTMED|CD-R(W) /DVD-R /Cintas Magnéticas|SUPL|Suministros|1104|A1005|Almacenamiento|C10039|Media|OPTMED|CD-R(W) /DVD-R /Cintas Magnéticas|SUPL|es-MX
10|Suministros|1030|Media & Cartuchos de limpieza|REMMED|Cartuchos Extraíbles|SUPL|Suministros|2414|A1005|Almacenamiento|C10039|Media|REMMED|Cartuchos Extraíbles|SUPL|es-MX
10|Suministros|1030|Media & Cartuchos de limpieza|TAPMED|Cintas de Respaldo|SUPL|Suministros|2413|A1005|Almacenamiento|C10039|Media|TAPMED|Cintas de Respaldo|SUPL|es-MX
12|Servicios y Garantías|1201|Servicios Help Desk|PHSUPP|Soporte Telefónico|ELEC|Entrega electrónica de Servicio|2161|A1013|Servicios y Garantías|1201|Servicios Help Desk|PHSUPP|Soporte Telefónico|ELEC|es-MX
12|Servicios y Garantías|1201|Servicios Help Desk|PHSUPP|Soporte Telefónico|SVCS|Servicios|2162|A1013|Servicios y Garantías|1201|Servicios Help Desk|PHSUPP|Soporte Telefónico|SVCS|es-MX
12|Servicios y Garantías|1201|Servicios Help Desk|WEBSUP|Soporte de Internet|SVCS|Servicios|2139|A1013|Servicios y Garantías|1201|Servicios Help Desk|WEBSUP|Soporte de Internet|SVCS|es-MX
12|Servicios y Garantías|1211|Servicios de Instalación|HW-INS|Servicios de Instalación de Hardware|ELEC|Entrega electrónica de Servicio|2140|A1013|Servicios y Garantías|1211|Servicios de Instalación|HW-INS|Servicios de Instalación de Hardware|ELEC|es-MX
12|Servicios y Garantías|1211|Servicios de Instalación|HW-INS|Servicios de Instalación de Hardware|SVCS|Servicios|2179|A1013|Servicios y Garantías|1211|Servicios de Instalación|HW-INS|Servicios de Instalación de Hardware|SVCS|es-MX
12|Servicios y Garantías|1221|Garantías|EXWARR|Garantía Extendida|BRNZ|Soporte Bronce|||||||||es-MX
12|Servicios y Garantías|1221|Garantías|EXWARR|Garantía Extendida|ELEC|Entrega electrónica de Servicio|2149|A1013|Servicios y Garantías|1221|Garantías|EXWARR|Garantía Extendida|ELEC|es-MX
12|Servicios y Garantías|1221|Garantías|EXWARR|Garantía Extendida|GOLD|Soporte Oro|||||||||es-MX
12|Servicios y Garantías|1221|Garantías|EXWARR|Garantía Extendida|SILV|Soporte Plata|||||||||es-MX
12|Servicios y Garantías|1221|Garantías|EXWARR|Garantía Extendida|SVCS|Servicios|2131|A1013|Servicios y Garantías|1221|Garantías|EXWARR|Garantía Extendida|SVCS|es-MX
12|Servicios y Garantías|1221|Garantías|RENEW|Renovación de Garantías|BRNZ|Soporte Bronce|||||||||es-MX
12|Servicios y Garantías|1221|Garantías|RENEW|Renovación de Garantías|ELEC|Entrega electrónica de Servicio|2138|A1013|Servicios y Garantías|1221|Garantías|RENEW|Renovación de Garantías|ELEC|es-MX
12|Servicios y Garantías|1221|Garantías|RENEW|Renovación de Garantías|GOLD|Soporte Oro|||||||||es-MX
12|Servicios y Garantías|1221|Garantías|RENEW|Renovación de Garantías|SILV|Soporte Plata|||||||||es-MX
12|Servicios y Garantías|1221|Garantías|RENEW|Renovación de Garantías|SVCS|Servicios|2188|A1013|Servicios y Garantías|1221|Garantías|RENEW|Renovación de Garantías|SVCS|es-MX
12|Servicios y Garantías|1221|Garantías|UPWARR|Actualización de Garantías|BRNZ|Soporte Bronce|||||||||es-MX
12|Servicios y Garantías|1221|Garantías|UPWARR|Actualización de Garantías|ELEC|Entrega electrónica de Servicio|2160|A1013|Servicios y Garantías|1221|Garantías|UPWARR|Actualización de Garantías|ELEC|es-MX
12|Servicios y Garantías|1221|Garantías|UPWARR|Actualización de Garantías|GOLD|Soporte Oro|||||||||es-MX
12|Servicios y Garantías|1221|Garantías|UPWARR|Actualización de Garantías|SILV|Soporte Plata|||||||||es-MX
12|Servicios y Garantías|1231|Servicios gestionados|MNGDCV|Virtualización del Centro de Datos|ELEC|Entrega electrónica de Servicio|2183|A1013|Servicios y Garantías|1231|Servicios gestionados|MNGDCV|Virtualización del Centro de Datos|ELEC|es-MX
12|Servicios y Garantías|1231|Servicios gestionados|MNGDCV|Virtualización del Centro de Datos|SVCS|Servicios|2170|A1013|Servicios y Garantías|1231|Servicios gestionados|MNGDCV|Virtualización del Centro de Datos|SVCS|es-MX
12|Servicios y Garantías|1231|Servicios gestionados|MNGECO|Comunicaciones para Empresas|ELEC|Entrega electrónica de Servicio|2156|A1013|Servicios y Garantías|1231|Servicios gestionados|MNGECO|Comunicaciones para Empresas|ELEC|es-MX
12|Servicios y Garantías|1231|Servicios gestionados|MNGECO|Comunicaciones para Empresas|SVCS|Servicios|2172|A1013|Servicios y Garantías|1231|Servicios gestionados|MNGECO|Comunicaciones para Empresas|SVCS|es-MX
12|Servicios y Garantías|1231|Servicios gestionados|MNGHEX|Hosted Exchange|SVCS|Servicios|2134|A1013|Servicios y Garantías|1231|Servicios gestionados|MNGHEX|Hosted Exchange|SVCS|es-MX
12|Servicios y Garantías|1231|Servicios gestionados|MNGHWS|Servicio de Hardware|ELEC|Entrega electrónica de Servicio|2177|A1013|Servicios y Garantías|1231|Servicios gestionados|MNGHWS|Servicio de Hardware|ELEC|es-MX
12|Servicios y Garantías|1231|Servicios gestionados|MNGNOC|Administración y Operación en Red|ELEC|Entrega electrónica de Servicio|2175|A1013|Servicios y Garantías|1231|Servicios gestionados|MNGNOC|Administración y Operación en Red|ELEC|es-MX
12|Servicios y Garantías|1231|Servicios gestionados|MNGNOC|Administración y Operación en Red|SVCS|Servicios|2152|A1013|Servicios y Garantías|1231|Servicios gestionados|MNGNOC|Administración y Operación en Red|SVCS|es-MX
12|Servicios y Garantías|1231|Servicios gestionados|MNGPRN|Gestión y Control de Copiado e Impresión|ELEC|Entrega electrónica de Servicio|2176|A1013|Servicios y Garantías|1231|Servicios gestionados|MNGPRN|Gestión y Control de Copiado e Impresión|ELEC|es-MX
12|Servicios y Garantías|1231|Servicios gestionados|MNGPRN|Gestión y Control de Copiado e Impresión|SVCS|Servicios|2151|A1013|Servicios y Garantías|1231|Servicios gestionados|MNGPRN|Gestión y Control de Copiado e Impresión|SVCS|es-MX
12|Servicios y Garantías|1231|Servicios gestionados|MNGRMM|Monitoreo y Administración Remota|ELEC|Entrega electrónica de Servicio|2171|A1013|Servicios y Garantías|1231|Servicios gestionados|MNGRMM|Monitoreo y Administración Remota|ELEC|es-MX
12|Servicios y Garantías|1231|Servicios gestionados|MNGRMM|Monitoreo y Administración Remota|SVCS|Servicios|2168|A1013|Servicios y Garantías|1231|Servicios gestionados|MNGRMM|Monitoreo y Administración Remota|SVCS|es-MX
12|Servicios y Garantías|1231|Servicios gestionados|MNGSEC|Seguridad, Correo Electrónico y Defensa en Internet|SVCS|Servicios|2178|A1013|Servicios y Garantías|1231|Servicios gestionados|MNGSEC|Seguridad, Correo Electrónico y Defensa en Internet|SVCS|es-MX
12|Servicios y Garantías|1231|Servicios gestionados|MNGSWS|Software Como Servicio|SVCS|Servicios|2142|A1013|Servicios y Garantías|1231|Servicios gestionados|MNGSWS|Software Como Servicio|SVCS|es-MX
12|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|CONSUL|Servicios de Consultoría Personalizados|ELEC|Entrega electrónica de Servicio|2135|A1013|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|CONSUL|Servicios de Consultoría Personalizados|ELEC|es-MX
12|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|CONSUL|Servicios de Consultoría Personalizados|SVCS|Servicios|2137|A1013|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|CONSUL|Servicios de Consultoría Personalizados|SVCS|es-MX
12|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|DEPLOY|Implementación de Servicios y Apoyo|SVCS|Servicios|2169|A1013|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|DEPLOY|Implementación de Servicios y Apoyo|SVCS|es-MX
12|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|HW-CFG|Servicios de Configuración de Hardware|SVCS|Servicios|2180|A1013|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|HW-CFG|Servicios de Configuración de Hardware|SVCS|es-MX
12|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|INTEGR|Servicios de Integración (BTO, CTO)|ELEC|Entrega electrónica de Servicio|2144|A1013|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|INTEGR|Servicios de Integración (BTO, CTO)|ELEC|es-MX
12|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|INTEGR|Servicios de Integración (BTO, CTO)|SVCS|Servicios|2132|A1013|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|INTEGR|Servicios de Integración (BTO, CTO)|SVCS|es-MX
12|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|INVSVC|Servicio de Inventarios|ELEC|Entrega electrónica de Servicio|2159|A1013|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|INVSVC|Servicio de Inventarios|ELEC|es-MX
12|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|PR-MGT|Servicios Project Managment|SVCS|Servicios|2163|A1013|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|PR-MGT|Servicios Project Managment|SVCS|es-MX
12|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|RECOVR|Servicios de Recuperación|ELEC|Entrega electrónica de Servicio|2147|A1013|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|RECOVR|Servicios de Recuperación|ELEC|es-MX
12|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|REMMON|Servicios de Monitoreo Remoto|ELEC|Entrega electrónica de Servicio|2133|A1013|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|REMMON|Servicios de Monitoreo Remoto|ELEC|es-MX
12|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|REMMON|Servicios de Monitoreo Remoto|SVCS|Servicios|2158|A1013|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|REMMON|Servicios de Monitoreo Remoto|SVCS|es-MX
12|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|SITE-S|Servicios de Encuestas Web|SVCS|Servicios|2141|A1013|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|SITE-S|Servicios de Encuestas Web|SVCS|es-MX
12|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|SW-CFG|Servicios de Configuración de Software|SVCS|Servicios|2155|A1013|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|SW-CFG|Servicios de Configuración de Software|SVCS|es-MX
12|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|WL-CFG|Servicios de Instalación Inalámbrica|ELEC|Entrega electrónica de Servicio|2166|A1013|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|WL-CFG|Servicios de Instalación Inalámbrica|ELEC|es-MX
12|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|WLNSVC|Servicios de Redes Inalámbricas|SVCS|Servicios|2146|A1013|Servicios y Garantías|1241|Servicios Profesionales de Proveedor|WLNSVC|Servicios de Redes Inalámbricas|SVCS|es-MX
12|Servicios y Garantías|1251|Servicios Ingram Micro|IM-CA|Opción de Servicios Ingram Micro|ELEC|Entrega electrónica de Servicio|2173|A1013|Servicios y Garantías|1251|Servicios Ingram Micro|IM-CA|Opción de Servicios Ingram Micro|ELEC|es-MX
12|Servicios y Garantías|1251|Servicios Ingram Micro|IM-CFG|Servicios de Integración Ingram Micro|CROM|Software en CD-ROM|2148|A1013|Servicios y Garantías|1251|Servicios Ingram Micro|IM-CFG|Servicios de Integración Ingram Micro|CROM|es-MX
12|Servicios y Garantías|1251|Servicios Ingram Micro|IM-CFG|Servicios de Integración Ingram Micro|FLSH|Tarjeta flash o unidad|2150|A1013|Servicios y Garantías|1251|Servicios Ingram Micro|IM-CFG|Servicios de Integración Ingram Micro|FLSH|es-MX
12|Servicios y Garantías|1251|Servicios Ingram Micro|IM-CFG|Servicios de Integración Ingram Micro|SUPL|Suministros|2165|A1013|Servicios y Garantías|1251|Servicios Ingram Micro|IM-CFG|Servicios de Integración Ingram Micro|SUPL|es-MX
12|Servicios y Garantías|1251|Servicios Ingram Micro|IM-CFG|Servicios de Integración Ingram Micro|SVCS|Servicios|2181|A1013|Servicios y Garantías|1251|Servicios Ingram Micro|IM-CFG|Servicios de Integración Ingram Micro|SVCS|es-MX
12|Servicios y Garantías|1251|Servicios Ingram Micro|IM-FEE|Servicios de Logística Ingram Micro|APPR|Vestimenta (IML)|2164|A1013|Servicios y Garantías|1251|Servicios Ingram Micro|IM-FEE|Servicios de Logística Ingram Micro|APPR|es-MX
12|Servicios y Garantías|1251|Servicios Ingram Micro|IM-FEE|Servicios de Logística Ingram Micro|CROM|Software en CD-ROM|2136|A1013|Servicios y Garantías|1251|Servicios Ingram Micro|IM-FEE|Servicios de Logística Ingram Micro|CROM|es-MX
12|Servicios y Garantías|1251|Servicios Ingram Micro|IM-FEE|Servicios de Logística Ingram Micro|NTBK|Notebook|2184|A1013|Servicios y Garantías|1251|Servicios Ingram Micro|IM-FEE|Servicios de Logística Ingram Micro|NTBK|es-MX
12|Servicios y Garantías|1251|Servicios Ingram Micro|IM-FEE|Servicios de Logística Ingram Micro|SVCS|Servicios|2143|A1013|Servicios y Garantías|1251|Servicios Ingram Micro|IM-FEE|Servicios de Logística Ingram Micro|SVCS|es-MX
12|Servicios y Garantías|1251|Servicios Ingram Micro|IMHD|Servicio Help Desk Ingram Micro|SVCS|Servicios|2157|A1013|Servicios y Garantías|1251|Servicios Ingram Micro|IMHD|Servicio Help Desk Ingram Micro|SVCS|es-MX
12|Servicios y Garantías|1251|Servicios Ingram Micro|IMNOTE|Servicio de Notas de Contenido Ingram Micro|SVCS|Servicios|2154|A1013|Servicios y Garantías|1251|Servicios Ingram Micro|IMNOTE|Servicio de Notas de Contenido Ingram Micro|SVCS|es-MX
12|Servicios y Garantías|1251|Servicios Ingram Micro|IMSN|Red de Servicios Ingram Micro IMSN|SVCS|Servicios|2187|A1013|Servicios y Garantías|1251|Servicios Ingram Micro|IMSN|Red de Servicios Ingram Micro IMSN|SVCS|es-MX
12|Servicios y Garantías|1261|Servicios de envío|ASPSVC|Servicios ASP|ELEC|Entrega electrónica de Servicio|2167|A1013|Servicios y Garantías|1261|Servicios de envío|ASPSVC|Servicios ASP|ELEC|es-MX
12|Servicios y Garantías|1261|Servicios de envío|ASPSVC|Servicios ASP|SVCS|Servicios|2174|A1013|Servicios y Garantías|1261|Servicios de envío|ASPSVC|Servicios ASP|SVCS|es-MX
12|Servicios y Garantías|1261|Servicios de envío|BB-SVC|Servicios de Banda Ancha|ELEC|Entrega electrónica de Servicio|2186|A1013|Servicios y Garantías|1261|Servicios de envío|BB-SVC|Servicios de Banda Ancha|ELEC|es-MX
12|Servicios y Garantías|1261|Servicios de envío|BB-SVC|Servicios de Banda Ancha|SVCS|Servicios|2185|A1013|Servicios y Garantías|1261|Servicios de envío|BB-SVC|Servicios de Banda Ancha|SVCS|es-MX
12|Servicios y Garantías|1261|Servicios de envío|ISPSVC|Servicios de Internet (ISP)|ELEC|Entrega electrónica de Servicio|2145|A1013|Servicios y Garantías|1261|Servicios de envío|ISPSVC|Servicios de Internet (ISP)|ELEC|es-MX
12|Servicios y Garantías|1261|Servicios de envío|WL-SVC|Servicios de Comunicaciones Inalámbricas|ELEC|Entrega electrónica de Servicio|2182|A1013|Servicios y Garantías|1261|Servicios de envío|WL-SVC|Servicios de Comunicaciones Inalámbricas|ELEC|es-MX
12|Servicios y Garantías|1261|Servicios de envío|WL-SVC|Servicios de Comunicaciones Inalámbricas|SVCS|Servicios|2153|A1013|Servicios y Garantías|1261|Servicios de envío|WL-SVC|Servicios de Comunicaciones Inalámbricas|SVCS|es-MX
13|Dispositivos para presentación|1302|Proyectores|DLP-PR|Proyectores DLP|PROJ|Proyector|826|A1004|Dispositivos de Video|1302|Proyectores|DLP-PR|Proyectores DLP|PROJ|es-MX
13|Dispositivos para presentación|1302|Proyectores|LCD-PR|Proyectores LCD|PROJ|Proyector|827|A1004|Dispositivos de Video|1302|Proyectores|LCD-PR|Proyectores LCD|PROJ|es-MX
13|Dispositivos para presentación|1316|Pantallas de proyección|P-SCR|Pantallas de Proyector Portátil|CPNT|Componentes|1098|A1004|Dispositivos de Video|C10050|Pantallas para Proyección|P-SCR|Pantallas de Proyector Portátil|CPNT|es-MX
13|Dispositivos para presentación|1316|Pantallas de proyección|P-SCR|Pantallas de Proyector Portátil|PERP|Periférico|1096|A1004|Dispositivos de Video|C10050|Pantallas para Proyección|P-SCR|Pantallas de Proyector Portátil|PERP|es-MX
13|Dispositivos para presentación|1316|Pantallas de proyección|PD-SCR|Pantallas de Video proyección|CPNT|Componentes|1097|A1004|Dispositivos de Video|C10050|Pantallas para Proyección|PD-SCR|Pantallas de Video proyección|CPNT|es-MX
13|Dispositivos para presentación|1316|Pantallas de proyección|PD-SCR|Pantallas de Video proyección|PERP|Periférico|1095|A1004|Dispositivos de Video|C10050|Pantallas para Proyección|PD-SCR|Pantallas de Video proyección|PERP|es-MX
14|Consolas de Juego|1401|Consolas de Juegos|MS-G|Sistemas de Video Juegos Microsoft|SYST|Sistema|||||||||es-MX
14|Consolas de Juego|1401|Consolas de Juegos|NINT-G|Consolas Nintendo|SYST|Sistema|||||||||es-MX
14|Consolas de Juego|1401|Consolas de Juegos|SONY-G|Consolas Sony|SYST|Sistema|||||||||es-MX
14|Consolas de Juego|1403|Video Juegos|ACTION|Juegos Acción/Aventura|BOOK|Documentación|||||||||es-MX
14|Consolas de Juego|1403|Video Juegos|ACTION|Juegos Acción/Aventura|CROM|Software en CD-ROM|482|14|Consolas de Juego|C10002|Videojuegos|ACTION|Juegos Acción/Aventura|CROM|es-MX
14|Consolas de Juego|1403|Video Juegos|ACTION|Juegos Acción/Aventura|DVD|Software en DVD|483|14|Consolas de Juego|C10002|Videojuegos|ACTION|Juegos Acción/Aventura|DVD|es-MX
14|Consolas de Juego|1403|Video Juegos|COMPIL|Compilaciones (Games)|BOOK|Documentación|||||||||es-MX
